ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,STATUS,QTR_ID,MONTH_ID,YEAR_ID,COUNTRY,PRODUCTLINE,CUSTOMERNAME,REVENUE_PER_UNIT,ORDER_SIZE
10169,48,80.55,10,3866.4,2003-11-04,Shipped,4,11,2003,Australia,Motorcycles,"Anna'S Decorations, Ltd",80.55,444
10180,21,93.56,5,1964.76,2003-11-11,Shipped,4,11,2003,France,Motorcycles,Daedalus Designs Imports,93.56,458
10190,40,66.72,2,2668.8,2003-11-19,Shipped,4,11,2003,Spain,Motorcycles,Euro Shopping Channel,66.72,170
10211,40,80.55,10,3222.0,2004-01-15,Shipped,1,1,2004,France,Motorcycles,Auto Canal Petit,80.55,530
10224,50,77.29,3,3864.5,2004-02-21,Shipped,1,2,2004,France,Motorcycles,Daedalus Designs Imports,77.29,241
10237,20,68.34,3,1366.8,2004-04-05,Shipped,2,4,2004,Usa,Motorcycles,Vitachrome Inc.,68.34,239
10252,48,72.41,7,3475.68,2004-05-26,Shipped,2,5,2004,France,Motorcycles,Auto Canal Petit,72.41,312
10264,47,89.5,5,4206.5,2004-06-30,Shipped,2,6,2004,Usa,Motorcycles,Gifts4Allages.Com,89.5,253
10276,21,70.78,11,1486.38,2004-08-02,Shipped,3,8,2004,Usa,Motorcycles,Online Mini Collectables,70.78,527
10285,39,78.92,2,3077.88,2004-08-27,Shipped,3,8,2004,Usa,Motorcycles,Marta'S Replicas Co.,78.92,474
10299,44,80.55,5,3544.2,2004-09-30,Shipped,3,9,2004,Finland,Motorcycles,"Toys Of Finland, Co.",80.55,382
10309,28,88.68,1,2483.04,2004-10-15,Shipped,4,10,2004,Norway,Motorcycles,Baane Mini Imports,88.67999999999999,190
10319,45,77.29,6,3478.05,2004-11-03,Shipped,4,11,2004,Usa,Motorcycles,Microscale Inc.,77.29,335
10331,20,100.0,5,3657.8,2004-11-17,Shipped,4,11,2004,Usa,Motorcycles,Motor Mint Distributors Inc.,182.89000000000001,437
10341,38,100.0,3,4682.36,2004-11-24,Shipped,4,11,2004,Austria,Motorcycles,Salzburg Collectables,123.21999999999998,411
10356,26,100.0,4,3937.7,2004-12-09,Shipped,4,12,2004,France,Motorcycles,Lyon Souveniers,151.45,301
10365,44,100.0,2,4984.32,2005-01-07,Shipped,1,1,2005,Usa,Motorcycles,Mini Creations Ltd.,113.27999999999999,96
10375,49,100.0,8,5406.66,2005-02-03,Shipped,1,2,2005,France,Motorcycles,La Rochelle Gifts,110.34,560
10390,22,100.0,13,3491.18,2005-03-04,Shipped,1,3,2005,Usa,Motorcycles,Mini Gifts Distributors Ltd.,158.69,603
10403,31,68.34,3,2118.54,2005-04-08,Shipped,2,4,2005,Uk,Motorcycles,"Uk Collectables, Ltd.",68.34,371
10105,41,70.67,5,2897.47,2003-02-11,Shipped,1,2,2003,Denmark,Ships,Danish Wholesale Imports,70.67,545
10119,25,76.67,14,1916.75,2003-04-28,Shipped,2,4,2003,Austria,Ships,Salzburg Collectables,76.67,442
10129,31,60.0,5,1860.0,2003-06-12,Shipped,2,6,2003,Uk,Ships,"Stylish Desk Decors, Co.",60.0,349
10142,41,64.0,2,2624.0,2003-08-08,Shipped,3,8,2003,Usa,Ships,Mini Gifts Distributors Ltd.,64.0,577
10153,43,64.67,1,2780.81,2003-09-28,Shipped,3,9,2003,Spain,Ships,Euro Shopping Channel,64.67,458
10167,43,75.34,12,3239.62,2003-10-23,Cancelled,4,10,2003,Sweden,Ships,Scandinavian Gift Ideas,75.34,550
10177,24,76.0,3,1824.0,2003-11-07,Shipped,4,11,2003,Spain,Ships,Caf Imports,76.0,377
10185,21,54.0,3,1134.0,2003-11-14,Shipped,4,11,2003,Usa,Ships,Mini Creations Ltd.,54.0,520
10197,23,64.67,9,1487.41,2003-11-26,Shipped,4,11,2003,Spain,Ships,Enaco Distributors,64.67,503
10208,38,74.67,3,2837.46,2004-01-02,Shipped,1,1,2004,France,Ships,"Saveley & Henriot, Co.",74.67,530
10222,31,62.67,15,1942.77,2004-02-19,Shipped,1,2,2004,Usa,Ships,Collectable Mini Designs Co.,62.67,717
10233,36,70.67,3,2544.12,2004-03-29,Shipped,1,3,2004,Usa,Ships,Tekni Collectables Inc.,70.67,105
10248,36,71.34,6,2568.24,2004-05-07,Cancelled,2,5,2004,Usa,Ships,Land Of Toys Inc.,71.33999999999999,454
10261,34,62.0,4,2108.0,2004-06-17,Shipped,2,6,2004,Canada,Ships,Quebec Home Shopping Network,62.0,287
10273,21,65.34,7,1372.14,2004-07-21,Shipped,3,7,2004,Belgium,Ships,Petit Auto,65.34,518
10283,45,78.67,9,3540.15,2004-08-20,Shipped,3,8,2004,Canada,Ships,"Royal Canadian Collectables, Ltd.",78.67,483
10295,26,75.34,4,1958.84,2004-09-10,Shipped,3,9,2004,Usa,Ships,Gifts4Allages.Com,75.34,174
10306,50,54.0,3,2700.0,2004-10-14,Shipped,4,10,2004,Uk,Ships,"Av Stores, Co.",54.0,587
10315,41,62.0,2,2542.0,2004-10-29,Shipped,4,10,2004,France,Ships,La Rochelle Gifts,62.0,244
10326,39,60.0,1,2340.0,2004-11-09,Shipped,4,11,2004,Sweden,Ships,"Volvo Model Replicas, Co",60.0,223
10339,22,100.0,5,2816.44,2004-11-23,Shipped,4,11,2004,Japan,Ships,"Tokyo Collectables, Ltd",128.02,614
10350,46,76.67,11,3526.82,2004-12-02,Shipped,4,12,2004,Spain,Ships,Euro Shopping Channel,76.67,554
10373,44,100.0,14,4627.92,2005-01-31,Shipped,1,1,2005,Finland,Ships,"Oulu Toy Supplies, Inc.",105.18,605
10385,25,77.34,1,1933.5,2005-02-28,Shipped,1,2,2005,Usa,Ships,Mini Gifts Distributors Ltd.,77.34,62
10396,39,66.67,1,2600.13,2005-03-23,Shipped,1,3,2005,Usa,Ships,Mini Gifts Distributors Ltd.,66.67,287
10414,37,71.34,6,2639.58,2005-05-06,On Hold,2,5,2005,Usa,Ships,Gifts4Allages.Com,71.34,506
10106,31,100.0,7,3312.97,2003-02-17,Shipped,1,2,2003,Italy,Planes,Rovelli Gifts,106.86999999999999,675
10120,47,82.21,13,3863.87,2003-04-29,Shipped,2,4,2003,Australia,Planes,"Australian Collectors, Co.",82.21,525
10133,24,77.64,8,1863.36,2003-06-27,Shipped,2,6,2003,Spain,Planes,Euro Shopping Channel,77.64,286
10143,36,100.0,2,3945.96,2003-08-10,Shipped,3,8,2003,Usa,Planes,Mini Creations Ltd.,109.61,524
10156,48,100.0,2,4954.08,2003-10-08,Shipped,4,10,2003,Spain,Planes,Euro Shopping Channel,103.21,68
10168,28,98.65,14,2762.2,2003-10-28,Shipped,4,10,2003,Usa,Planes,Technics Stores Inc.,98.64999999999999,642
10199,48,83.12,2,3989.76,2003-12-01,Shipped,4,12,2003,Usa,Planes,West Coast Collectables Co.,83.12,115
10210,21,78.55,12,1649.55,2004-01-12,Shipped,1,1,2004,Japan,Planes,Osaka Souveniers Co.,78.55,577
10223,25,100.0,14,2534.75,2004-02-20,Shipped,1,2,2004,Australia,Planes,"Australian Collectors, Co.",101.39,497
10235,25,100.0,8,2580.25,2004-04-02,Shipped,2,4,2004,Canada,Planes,"Royal Canadian Collectables, Ltd.",103.21,390
10250,31,91.34,9,2831.54,2004-05-11,Shipped,2,5,2004,Usa,Planes,The Sharp Gifts Warehouse,91.34,521
10262,40,84.03,4,3361.2,2004-06-24,Cancelled,2,6,2004,Spain,Planes,Euro Shopping Channel,84.03,605
10275,32,89.51,14,2864.32,2004-07-23,Shipped,3,7,2004,France,Planes,La Rochelle Gifts,89.51,601
10284,24,83.12,6,1994.88,2004-08-21,Shipped,3,8,2004,Norway,Planes,"Norway Gifts By Mail, Co.",83.12,418
10296,42,100.0,2,4296.6,2004-09-15,Shipped,3,9,2004,Germany,Planes,"Bavarian Collectables Imports, Co.",102.30000000000001,401
10308,21,100.0,12,2224.95,2004-10-15,Shipped,4,10,2004,Usa,Planes,Mini Classics,105.94999999999999,544
10316,34,82.21,4,2795.14,2004-11-01,Shipped,4,11,2004,Uk,Planes,Giftsbymail.Co.Uk,82.21,623
10328,27,100.0,8,2762.1,2004-11-12,Shipped,4,11,2004,Italy,Planes,Rovelli Gifts,102.3,495
10340,30,88.6,5,2658.0,2004-11-24,Shipped,4,11,2004,Spain,Planes,Enaco Distributors,88.6,343
10353,39,100.0,9,5043.87,2004-12-04,Shipped,4,12,2004,Usa,Planes,Gift Ideas Corp.,129.32999999999998,346
10361,20,60.54,4,1210.8,2004-12-17,Shipped,4,12,2004,Australia,Planes,Souveniers And Things Co.,60.54,429
10375,37,81.87,6,3029.19,2005-02-03,Shipped,1,2,2005,France,Planes,La Rochelle Gifts,81.87,560
10388,46,100.0,2,10066.6,2005-03-03,Shipped,1,3,2005,Usa,Planes,Fungiftideas.Com,218.83913043478262,315
10398,47,87.69,6,4121.43,2005-03-30,Shipped,1,3,2005,France,Planes,Reims Collectables,87.69000000000001,629
10401,11,100.0,8,1135.31,2005-04-03,On Hold,2,4,2005,Usa,Planes,Tekni Collectables Inc.,103.21,585
10416,23,91.34,9,2100.82,2005-05-10,Shipped,2,5,2005,Italy,Planes,L'Ordine Souveniers,91.34,460
10105,29,70.15,12,2034.35,2003-02-11,Shipped,1,2,2003,Denmark,Ships,Danish Wholesale Imports,70.14999999999999,545
10117,38,79.68,6,3027.84,2003-04-16,Shipped,2,4,2003,Singapore,Ships,"Dragon Souveniers, Ltd.",79.68,402
10128,32,97.0,3,3104.0,2003-06-06,Shipped,2,6,2003,Spain,Ships,Euro Shopping Channel,97.0,157
10142,43,84.01,9,3612.43,2003-08-08,Shipped,3,8,2003,Usa,Ships,Mini Gifts Distributors Ltd.,84.00999999999999,577
10153,31,87.48,8,2711.88,2003-09-28,Shipped,3,9,2003,Spain,Ships,Euro Shopping Channel,87.48,458
10166,29,100.0,3,3013.97,2003-10-21,Shipped,4,10,2003,Usa,Ships,Fungiftideas.Com,103.92999999999999,98
10177,31,88.34,10,2738.54,2003-11-07,Shipped,4,11,2003,Spain,Ships,Caf Imports,88.34,377
10185,30,94.4,10,2832.0,2003-11-14,Shipped,4,11,2003,Usa,Ships,Mini Creations Ltd.,94.4,520
10196,50,94.4,2,4720.0,2003-11-26,Shipped,4,11,2003,Usa,Ships,Super Scale Inc.,94.4,316
10208,40,80.55,10,3222.0,2004-01-02,Shipped,1,1,2004,France,Ships,"Saveley & Henriot, Co.",80.55,530
10221,23,97.0,4,2231.0,2004-02-18,Shipped,1,2,2004,Belgium,Ships,Petit Auto,97.0,167
10232,26,88.34,7,2296.84,2004-03-20,Shipped,1,3,2004,Uk,Ships,Giftsbymail.Co.Uk,88.34,272
10248,40,100.0,13,4157.2,2004-05-07,Cancelled,2,5,2004,Usa,Ships,Land Of Toys Inc.,103.92999999999999,454
10273,21,100.0,14,2146.2,2004-07-21,Shipped,3,7,2004,Belgium,Ships,Petit Auto,102.19999999999999,518
10282,43,86.61,2,3724.23,2004-08-20,Shipped,3,8,2004,Usa,Ships,Mini Gifts Distributors Ltd.,86.61,447
10293,29,71.89,5,2084.81,2004-09-09,Shipped,3,9,2004,Italy,Ships,Amica Models & Co.,71.89,292
10306,38,91.81,10,3488.78,2004-10-14,Shipped,4,10,2004,Uk,Ships,"Av Stores, Co.",91.81,587
10314,23,76.22,2,1753.06,2004-10-22,Shipped,4,10,2004,Denmark,Ships,Heintze Collectables,76.22,524
10327,20,100.0,7,3469.2,2004-11-10,Resolved,4,11,2004,Denmark,Ships,Danish Wholesale Imports,173.45999999999998,253
10337,36,70.3,9,2530.8,2004-11-21,Shipped,4,11,2004,Usa,Ships,Classic Legends Inc.,70.30000000000001,285
10350,28,100.0,4,2924.32,2004-12-02,Shipped,4,12,2004,Spain,Ships,Euro Shopping Channel,104.44000000000001,554
10372,44,100.0,2,4496.8,2005-01-26,Shipped,1,1,2005,Japan,Ships,"Tokyo Collectables, Ltd",102.2,321
10384,49,100.0,1,6397.44,2005-02-23,Shipped,1,2,2005,Usa,Ships,Corporate Gift Ideas Co.,130.56,154
10397,32,80.55,5,2577.6,2005-03-28,Shipped,1,3,2005,France,Ships,Alpha Cognac,80.55,172
10414,34,100.0,13,3533.62,2005-05-06,On Hold,2,5,2005,Usa,Ships,Gifts4Allages.Com,103.92999999999999,506
10106,30,100.0,16,3177.3,2003-02-17,Shipped,1,2,2003,Italy,Ships,Rovelli Gifts,105.91000000000001,675
10119,29,94.14,7,2730.06,2003-04-28,Shipped,2,4,2003,Austria,Ships,Salzburg Collectables,94.14,442
10131,22,85.99,8,1891.78,2003-06-16,Shipped,2,6,2003,Usa,Ships,Gift Ideas Corp.,85.99,244
10143,26,100.0,11,2612.48,2003-08-10,Shipped,3,8,2003,Usa,Ships,Mini Creations Ltd.,100.48,524
10155,32,91.43,9,2925.76,2003-10-06,Shipped,4,10,2003,Finland,Ships,"Toys Of Finland, Co.",91.43,454
10167,29,100.0,5,2940.02,2003-10-23,Cancelled,4,10,2003,Sweden,Ships,Scandinavian Gift Ideas,101.38,550
10178,34,96.86,8,3293.24,2003-11-08,Shipped,4,11,2003,France,Ships,Alpha Cognac,96.86,413
10186,24,99.57,5,2389.68,2003-11-14,Shipped,4,11,2003,Uk,Ships,"Double Decker Gift Stores, Ltd",99.57,267
10197,24,90.52,2,2172.48,2003-11-26,Shipped,4,11,2003,Spain,Ships,Enaco Distributors,90.52,503
10209,33,88.71,4,2927.43,2004-01-09,Shipped,1,1,2004,Usa,Ships,"Men 'R' Us Retailers, Ltd.",88.71,269
10222,26,100.0,8,2659.54,2004-02-19,Shipped,1,2,2004,Usa,Ships,Collectable Mini Designs Co.,102.28999999999999,717
10249,40,95.95,4,3838.0,2004-05-08,Shipped,2,5,2004,Usa,Ships,Cambridge Collectables Co.,95.95,163
10262,44,94.14,13,4142.16,2004-06-24,Cancelled,2,6,2004,Spain,Ships,Euro Shopping Channel,94.14,605
10274,24,90.52,5,2172.48,2004-07-21,Shipped,3,7,2004,Usa,Ships,Collectables For Less Inc.,90.52,161
10283,20,94.14,2,1882.8,2004-08-20,Shipped,3,8,2004,Canada,Ships,"Royal Canadian Collectables, Ltd.",94.14,483
10296,34,100.0,11,3477.86,2004-09-15,Shipped,3,9,2004,Germany,Ships,"Bavarian Collectables Imports, Co.",102.29,401
10307,34,97.76,5,3323.84,2004-10-14,Shipped,4,10,2004,Usa,Ships,"Classic Gift Ideas, Inc",97.76,277
10316,45,93.24,13,4195.8,2004-11-01,Shipped,4,11,2004,Uk,Ships,Giftsbymail.Co.Uk,93.24000000000001,623
10328,41,100.0,9,4156.58,2004-11-12,Shipped,4,11,2004,Italy,Ships,Rovelli Gifts,101.38,495
10339,55,71.25,15,3918.75,2004-11-23,Shipped,4,11,2004,Japan,Ships,"Tokyo Collectables, Ltd",71.25,614
10352,23,100.0,3,2352.67,2004-12-03,Shipped,4,12,2004,Usa,Ships,Auto-Moto Classics Inc.,102.29,143
10361,24,45.39,14,1089.36,2004-12-17,Shipped,4,12,2004,Australia,Ships,Souveniers And Things Co.,45.38999999999999,429
10373,32,84.41,15,2701.12,2005-01-31,Shipped,1,1,2005,Finland,Ships,"Oulu Toy Supplies, Inc.",84.41,605
10386,29,85.76,13,2487.04,2005-03-01,Resolved,1,3,2005,Spain,Ships,Euro Shopping Channel,85.76,650
10398,36,100.0,7,3910.32,2005-03-30,Shipped,1,3,2005,France,Ships,Reims Collectables,108.62,629
10400,46,87.8,5,4038.8,2005-04-01,Shipped,2,4,2005,Usa,Ships,The Sharp Gifts Warehouse,87.8,356
10415,32,95.95,4,3070.4,2005-05-09,Disputed,2,5,2005,Australia,Ships,"Australian Collectables, Ltd",95.95,164
10106,34,100.0,9,3763.46,2003-02-17,Shipped,1,2,2003,Italy,Planes,Rovelli Gifts,110.69,675
10120,24,100.0,15,2584.8,2003-04-29,Shipped,2,4,2003,Australia,Planes,"Australian Collectors, Co.",107.7,525
10131,40,100.0,1,4427.6,2003-06-16,Shipped,2,6,2003,Usa,Planes,Gift Ideas Corp.,110.69000000000001,244
10143,26,82.77,4,2152.02,2003-08-10,Shipped,3,8,2003,Usa,Planes,Mini Creations Ltd.,82.77,524
10155,20,100.0,2,2353.4,2003-10-06,Shipped,4,10,2003,Finland,Planes,"Toys Of Finland, Co.",117.67,454
10168,31,100.0,16,3431.39,2003-10-28,Shipped,4,10,2003,Usa,Planes,Technics Stores Inc.,110.69,642
10178,22,87.75,1,1930.5,2003-11-08,Shipped,4,11,2003,France,Planes,Alpha Cognac,87.75,413
10198,42,100.0,1,4774.56,2003-11-27,Shipped,4,11,2003,Philippines,Planes,Cruz & Sons Co.,113.68,242
10210,26,99.72,14,2592.72,2004-01-12,Shipped,1,1,2004,Japan,Planes,Osaka Souveniers Co.,99.72,577
10222,37,87.75,1,3246.75,2004-02-19,Shipped,1,2,2004,Usa,Planes,Collectable Mini Designs Co.,87.75,717
10235,38,88.75,10,3372.5,2004-04-02,Shipped,2,4,2004,Canada,Planes,"Royal Canadian Collectables, Ltd.",88.75,390
10250,35,100.0,11,3909.15,2004-05-11,Shipped,2,5,2004,Usa,Planes,The Sharp Gifts Warehouse,111.69,521
10262,33,90.75,6,2994.75,2004-06-24,Cancelled,2,6,2004,Spain,Planes,Euro Shopping Channel,90.75,605
10275,39,100.0,16,4472.52,2004-07-23,Shipped,3,7,2004,France,Planes,La Rochelle Gifts,114.68,601
10284,45,100.0,8,4576.95,2004-08-21,Shipped,3,8,2004,Norway,Planes,"Norway Gifts By Mail, Co.",101.71,418
10296,24,100.0,4,2441.04,2004-09-15,Shipped,3,9,2004,Germany,Planes,"Bavarian Collectables Imports, Co.",101.71,401
10308,35,88.75,14,3106.25,2004-10-15,Shipped,4,10,2004,Usa,Planes,Mini Classics,88.75,544
10316,23,100.0,6,2706.41,2004-11-01,Shipped,4,11,2004,Uk,Planes,Giftsbymail.Co.Uk,117.66999999999999,623
10328,37,100.0,10,4021.53,2004-11-12,Shipped,4,11,2004,Italy,Planes,Rovelli Gifts,108.69000000000001,495
10340,55,87.75,7,4826.25,2004-11-24,Shipped,4,11,2004,Spain,Planes,Enaco Distributors,87.75,343
10352,49,100.0,2,4935.28,2004-12-03,Shipped,4,12,2004,Usa,Planes,Auto-Moto Classics Inc.,100.72,143
10361,26,100.0,9,2754.7,2004-12-17,Shipped,4,12,2004,Australia,Planes,Souveniers And Things Co.,105.94999999999999,429
10375,33,100.0,1,3856.71,2005-02-03,Shipped,1,2,2005,France,Planes,La Rochelle Gifts,116.87,560
10386,37,83.84,14,3102.08,2005-03-01,Resolved,1,3,2005,Spain,Planes,Euro Shopping Channel,83.84,650
10398,22,86.76,8,1908.72,2005-03-30,Shipped,1,3,2005,France,Planes,Reims Collectables,86.76,629
10401,85,88.75,10,7543.75,2005-04-03,On Hold,2,4,2005,Usa,Planes,Tekni Collectables Inc.,88.75,585
10416,22,100.0,11,2457.18,2005-05-10,Shipped,2,5,2005,Italy,Planes,L'Ordine Souveniers,111.69,460
10105,31,65.77,3,2038.87,2003-02-11,Shipped,1,2,2003,Denmark,Ships,Danish Wholesale Imports,65.77,545
10119,38,65.77,12,2499.26,2003-04-28,Shipped,2,4,2003,Austria,Ships,Salzburg Collectables,65.77000000000001,442
10129,45,85.29,3,3838.05,2003-06-12,Shipped,2,6,2003,Uk,Ships,"Stylish Desk Decors, Co.",85.29,349
10143,31,85.29,16,2643.99,2003-08-10,Shipped,3,8,2003,Usa,Ships,Mini Creations Ltd.,85.28999999999999,524
10154,36,64.33,1,2315.88,2003-10-02,Shipped,4,10,2003,Usa,Ships,Boards & Toys Co.,64.33,67
10167,46,70.11,10,3225.06,2003-10-23,Cancelled,4,10,2003,Sweden,Ships,Scandinavian Gift Ideas,70.11,550
10177,32,76.62,1,2451.84,2003-11-07,Shipped,4,11,2003,Spain,Ships,Caf Imports,76.62,377
10185,39,57.82,1,2254.98,2003-11-14,Shipped,4,11,2003,Usa,Ships,Mini Creations Ltd.,57.82,520
10197,50,78.79,7,3939.5,2003-11-26,Shipped,4,11,2003,Spain,Ships,Enaco Distributors,78.79,503
10208,46,74.45,1,3424.7,2004-01-02,Shipped,1,1,2004,France,Ships,"Saveley & Henriot, Co.",74.45,530
10222,36,80.95,13,2914.2,2004-02-19,Shipped,1,2,2004,Usa,Ships,Collectable Mini Designs Co.,80.94999999999999,717
10233,29,82.4,1,2389.6,2004-03-29,Shipped,1,3,2004,Usa,Ships,Tekni Collectables Inc.,82.39999999999999,105
10248,32,75.89,4,2428.48,2004-05-07,Cancelled,2,5,2004,Usa,Ships,Land Of Toys Inc.,75.89,454
10261,44,68.67,2,3021.48,2004-06-17,Shipped,2,6,2004,Canada,Ships,Quebec Home Shopping Network,68.67,287
10273,42,62.16,5,2610.72,2004-07-21,Shipped,3,7,2004,Belgium,Ships,Petit Auto,62.16,518
10283,47,65.77,7,3091.19,2004-08-20,Shipped,3,8,2004,Canada,Ships,"Royal Canadian Collectables, Ltd.",65.77,483
10295,44,58.55,2,2576.2,2004-09-10,Shipped,3,9,2004,Usa,Ships,Gifts4Allages.Com,58.55,174
10306,43,75.17,1,3232.31,2004-10-14,Shipped,4,10,2004,Uk,Ships,"Av Stores, Co.",75.17,587
10316,48,74.45,18,3573.6,2004-11-01,Shipped,4,11,2004,Uk,Ships,Giftsbymail.Co.Uk,74.45,623
10327,21,96.31,1,2022.51,2004-11-10,Resolved,4,11,2004,Denmark,Ships,Danish Wholesale Imports,96.31,253
10339,50,74.35,9,3717.5,2004-11-23,Shipped,4,11,2004,Japan,Ships,"Tokyo Collectables, Ltd",74.35,614
10350,29,75.35,12,2185.15,2004-12-02,Shipped,4,12,2004,Spain,Ships,Euro Shopping Channel,75.35000000000001,554
10373,41,70.33,16,2883.53,2005-01-31,Shipped,1,1,2005,Finland,Ships,"Oulu Toy Supplies, Inc.",70.33,605
10386,37,100.0,10,5017.57,2005-03-01,Resolved,1,3,2005,Spain,Ships,Euro Shopping Channel,135.60999999999999,650
10397,22,66.5,4,1463.0,2005-03-28,Shipped,1,3,2005,France,Ships,Alpha Cognac,66.5,172
10414,31,75.89,4,2352.59,2005-05-06,On Hold,2,5,2005,Usa,Ships,Gifts4Allages.Com,75.89,506
10103,42,100.0,6,4460.82,2003-01-29,Shipped,1,1,2003,Norway,Classic Cars,Baane Mini Imports,106.21,541
10114,42,100.0,10,4758.18,2003-04-01,Shipped,2,4,2003,France,Classic Cars,"La Corne D'Abondance, Co.",113.29,351
10126,45,100.0,6,4597.2,2003-05-28,Shipped,2,5,2003,Spain,Classic Cars,"Corrida Auto Replicas, Ltd",102.16,617
10140,36,100.0,6,4114.8,2003-07-24,Shipped,3,7,2003,Usa,Classic Cars,Technics Stores Inc.,114.30000000000001,385
10150,20,100.0,3,2104.0,2003-09-19,Shipped,3,9,2003,Singapore,Classic Cars,"Dragon Souveniers, Ltd.",105.2,380
10164,39,81.93,4,3195.27,2003-10-21,Resolved,4,10,2003,Austria,Classic Cars,Mini Auto Werke,81.92999999999999,288
10175,42,85.98,11,3611.16,2003-11-06,Shipped,4,11,2003,Uk,Classic Cars,"Stylish Desk Decors, Co.",85.97999999999999,432
10183,23,86.99,3,2000.77,2003-11-13,Shipped,4,11,2003,Usa,Classic Cars,"Classic Gift Ideas, Inc",86.99,391
10194,26,89.01,6,2314.26,2003-11-25,Shipped,4,11,2003,France,Classic Cars,"Saveley & Henriot, Co.",89.01,396
10206,33,100.0,1,3871.89,2003-12-05,Shipped,4,12,2003,Canada,Classic Cars,Canadian Gift Exchange Network,117.33,355
10217,31,88.0,6,2728.0,2004-02-04,Shipped,1,2,2004,Singapore,Classic Cars,Handji Gifts& Co,88.0,240
10229,50,100.0,11,5614.0,2004-03-11,Shipped,1,3,2004,Usa,Classic Cars,Mini Gifts Distributors Ltd.,112.28,476
10245,44,100.0,4,4628.8,2004-05-04,Shipped,2,5,2004,Usa,Classic Cars,Super Scale Inc.,105.2,320
10258,45,80.92,1,3641.4,2004-06-15,Shipped,2,6,2004,Japan,Classic Cars,"Tokyo Collectables, Ltd",80.92,200
10270,46,88.0,4,4048.0,2004-07-19,Shipped,3,7,2004,Australia,Classic Cars,Souveniers And Things Co.,88.0,374
10281,27,85.98,11,2321.46,2004-08-19,Shipped,3,8,2004,Usa,Classic Cars,Diecast Classics Inc.,85.98,449
10291,28,100.0,6,3256.96,2004-09-08,Shipped,3,9,2004,Sweden,Classic Cars,Scandinavian Gift Ideas,116.32000000000001,493
10304,40,100.0,1,4208.0,2004-10-11,Shipped,4,10,2004,France,Classic Cars,Auto Assoc. & Cie.,105.2,594
10313,30,99.13,9,2973.9,2004-10-22,Shipped,4,10,2004,Canada,Classic Cars,Canadian Gift Exchange Network,99.13000000000001,348
10324,34,100.0,5,4248.3,2004-11-05,Shipped,4,11,2004,Usa,Classic Cars,Vitachrome Inc.,124.95,468
10336,46,100.0,2,9558.8,2004-11-20,Shipped,4,11,2004,France,Classic Cars,"La Corne D'Abondance, Co.",207.79999999999998,447
10348,32,82.83,7,2650.56,2004-11-01,Shipped,4,11,2004,Spain,Classic Cars,"Corrida Auto Replicas, Ltd",82.83,305
10358,27,100.0,3,3761.37,2004-12-10,Shipped,4,12,2004,Spain,Classic Cars,Euro Shopping Channel,139.31,484
10371,34,100.0,3,4301.34,2005-01-23,Shipped,1,1,2005,Usa,Classic Cars,Mini Gifts Distributors Ltd.,126.51,382
10382,34,54.84,9,1864.56,2005-02-17,Shipped,1,2,2005,Usa,Classic Cars,Mini Gifts Distributors Ltd.,54.839999999999996,451
10411,34,100.0,4,3576.8,2005-05-01,Shipped,2,5,2005,Canada,Classic Cars,Quebec Home Shopping Network,105.2,285
10424,46,80.92,1,3722.32,2005-05-31,In Process,2,5,2005,Spain,Classic Cars,Euro Shopping Channel,80.92,269
10106,32,100.0,1,3986.56,2003-02-17,Shipped,1,2,2003,Italy,Planes,Rovelli Gifts,124.58,675
10120,24,100.0,7,3417.12,2003-04-29,Shipped,2,4,2003,Australia,Planes,"Australian Collectors, Co.",142.38,525
10133,27,99.67,2,2691.09,2003-06-27,Shipped,2,6,2003,Spain,Planes,Euro Shopping Channel,99.67,286
10145,20,100.0,13,2752.6,2003-08-25,Shipped,3,8,2003,Usa,Planes,Toys4Grownups.Com,137.63,563
10168,36,100.0,8,4527.72,2003-10-28,Shipped,4,10,2003,Usa,Planes,Technics Stores Inc.,125.77000000000001,642
10188,29,100.0,8,3957.05,2003-11-18,Shipped,4,11,2003,Norway,Planes,Herkku Gifts,136.45000000000002,301
10210,25,100.0,6,2818.0,2004-01-12,Shipped,1,1,2004,Japan,Planes,Osaka Souveniers Co.,112.72,577
10223,29,100.0,8,3199.86,2004-02-20,Shipped,1,2,2004,Australia,Planes,"Australian Collectors, Co.",110.34,497
10235,25,96.11,2,2402.75,2004-04-02,Shipped,2,4,2004,Canada,Planes,"Royal Canadian Collectables, Ltd.",96.11,390
10250,44,100.0,3,6055.72,2004-05-11,Shipped,2,5,2004,Usa,Planes,The Sharp Gifts Warehouse,137.63,521
